ID,V2,V5,V6,DrivingStyle
DR_12939,563,2084,2,3
DR_55211,1686,27354,6,3
DR_48456,2018,26722,5,1
DR_44139,1708,26982,6,2
DR_46410,1994,24128,6,2
DR_57069,2013,16916,4,3
DR_15844,1645,17919,5,2
DR_28499,610,2418,2,3
DR_74409,1907,15030,6,2
DR_62699,2062,36176,6,3
DR_10773,1724,30699,6,1
DR_17369,2037,41316,6,1
DR_25497,1768,37963,6,1
DR_60698,1949,27941,6,1
DR_70729,500,1924,2,2
DR_49632,1666,21637,6,3
DR_60477,1984,26915,5,1
DR_49086,1654,19715,6,2
DR_10182,695,2801,2,3
DR_42233,1687,16970,4,2
DR_66189,556,2587,2,2
DR_49145,1723,26962,5,1
DR_54971,538,2443,2,3
DR_5546,652,2660,2,3
DR_55451,908,2165,3,3
DR_68095,726,3244,2,3
DR_74321,618,2939,2,2
DR_69057,1761,20771,5,1
DR_27380,493,1532,2,2
DR_10002,552,2027,2,2
DR_63829,607,2279,2,2
DR_12503,1710,23585,6,2
DR_71946,1712,16235,6,1
DR_43435,573,2129,2,2
DR_29360,544,2235,2,2
DR_58415,1054,8379,2,2
DR_57543,588,2277,2,2
DR_37398,542,1597,2,1
DR_47582,621,2746,2,2
DR_42596,1719,17018,4,2
DR_42038,541,2243,2,2
DR_32240,680,2912,2,2
DR_11356,1006,3131,3,3
DR_67100,589,1788,2,3
DR_28340,540,2023,2,2
DR_61348,1483,21294,6,2
DR_47055,938,2163,4,2
DR_70850,503,1352,2,2
DR_20646,1196,12679,3,2
DR_30556,582,2061,2,3
DR_13348,549,1750,2,3
DR_55740,539,1909,2,3
DR_35843,440,1379,2,3
DR_32557,583,2015,2,3
DR_46584,553,2134,2,2
DR_37278,1658,34386,6,3
DR_15730,530,1391,2,3
DR_31835,617,2143,2,2
DR_5090,1738,13039,5,1
DR_28909,1677,21995,6,2
DR_15516,2001,20402,5,3
DR_67605,1765,26132,6,1
DR_47839,1692,18257,6,3
DR_28926,1640,34109,6,3
DR_74062,1696,14325,5,2
DR_22839,621,1935,2,3
DR_64634,546,1899,2,3
DR_17522,1461,13625,6,3
DR_29473,1686,16602,6,2
DR_7287,1684,20719,6,2
DR_61248,562,2014,2,2
DR_23364,2054,27591,6,2
DR_43367,1996,20537,5,1
DR_23391,421,982,2,3
DR_43860,2074,20546,6,2
DR_30195,1659,12977,5,3
DR_23021,1476,7542,5,2
DR_49990,1698,22953,6,1
DR_60314,1695,20489,6,3
DR_53508,1649,14461,4,3
DR_47020,609,1958,2,3
DR_60950,1041,3776,3,2
DR_13733,659,2150,2,3
DR_50447,640,2527,2,3
DR_61981,667,2439,2,2
DR_73102,657,2541,2,2
DR_33892,892,1958,3,2
DR_60733,599,2072,2,3
DR_70067,707,3010,2,3
DR_67283,692,2946,2,2
DR_63648,1696,28712,6,2
DR_30958,539,2183,2,1
DR_20951,578,1775,2,2
DR_12150,524,1120,2,2
DR_62311,539,1915,2,2
DR_21659,913,4872,2,2
DR_70368,931,6484,2,2
DR_63257,1708,14938,5,2
DR_20751,636,2164,2,2
DR_67273,1737,27271,6,2
DR_21228,552,1917,2,3
DR_4258,584,2371,2,2
DR_37996,558,1594,2,3
DR_39261,1664,16359,5,3
DR_23885,563,1912,2,2
DR_24946,593,2397,2,3
DR_72782,1750,26006,6,3
DR_61178,554,1827,2,2
DR_44764,1238,7714,4,3
DR_48841,570,1692,2,3
DR_20824,623,2733,2,3
DR_54438,1713,19155,6,1
DR_10899,740,2806,2,2
DR_20090,575,1734,2,3
DR_65110,1728,16062,6,3
DR_40669,1706,25851,6,2
DR_49595,781,2958,2,3
DR_35270,506,1723,2,3
DR_10316,1713,22097,6,2
DR_23668,554,2144,2,2
DR_66217,1686,23741,6,3
DR_26771,595,2227,2,3
DR_18354,1962,17172,6,3
DR_32057,2028,19705,5,3
DR_12472,2035,16411,5,2
DR_51566,1954,22695,6,2
DR_71233,1700,18542,5,1
DR_51963,1710,17533,5,1
DR_16910,2059,18963,5,2
DR_52563,592,2019,2,2
DR_13684,1710,23717,6,3
DR_5934,1729,19153,6,3
DR_70720,978,1895,2,3
DR_33937,1669,22370,6,2
DR_19836,1979,8265,5,1
DR_33956,2012,18391,5,3
DR_38573,2012,20384,6,2
DR_53137,2069,15773,6,2
DR_59891,585,1604,2,3
DR_12243,946,6979,4,2
DR_23329,626,2491,2,3
DR_58907,567,2288,2,3
DR_73527,1669,17319,6,3
DR_25972,1707,16524,5,2
DR_41674,840,2192,3,3
DR_69759,598,1635,2,3
DR_18419,596,2296,2,2
DR_63259,528,1811,2,2
DR_52880,749,3854,2,2
DR_21396,548,1653,2,1
DR_73436,569,1845,2,2
DR_41132,567,1672,2,2
DR_51122,868,1943,3,2
DR_29668,547,1650,2,2
DR_5115,568,1961,2,2
DR_71694,550,1651,2,2
DR_48618,584,2286,2,1
DR_4392,576,1558,2,2
DR_12288,490,1269,2,2
DR_20458,547,1831,2,3
DR_66998,569,1737,2,3
DR_44020,539,1885,2,2
DR_55790,557,1894,2,3
DR_54449,544,1798,2,3
DR_67878,531,1463,2,3
DR_69239,525,1753,2,3
DR_25643,522,1291,2,3
DR_59203,552,1457,2,3
DR_53588,588,1685,2,3
DR_70027,504,1440,2,2
DR_4764,519,1234,2,2
DR_6430,529,1629,2,1
DR_50368,540,1645,2,2
DR_39706,529,1785,2,2
DR_53651,547,1615,2,3
DR_23363,568,1752,2,3
DR_4579,533,1606,2,3
DR_58354,540,1673,2,2
DR_45263,587,2415,2,3
DR_41594,542,1653,2,3
DR_34805,540,1677,2,2
DR_34562,543,1603,2,3
DR_26320,574,2041,2,2
DR_52547,569,1675,2,3
DR_43251,557,1827,2,2
DR_68017,586,2184,2,3
DR_36948,536,1996,2,3
DR_64865,563,1773,2,2
DR_34922,547,1733,2,2
DR_67216,513,2326,2,3
DR_58985,506,1599,2,2
DR_45958,562,1415,2,1
DR_51906,530,1568,2,3
DR_6370,2034,21895,6,3
DR_28142,1634,20743,6,3
DR_61075,627,2956,2,3
DR_38576,523,1705,2,2
DR_12931,1722,18000,5,1
DR_14818,1050,6006,2,2
DR_58677,1162,2124,4,1
DR_7005,607,1580,2,3
DR_25988,494,1684,2,2
DR_27945,540,2414,2,3
DR_58997,716,3205,2,2
DR_41041,936,2708,4,3
DR_31143,540,1873,2,3
DR_22770,516,1690,2,3
DR_64357,569,1919,2,2
DR_38140,534,2339,2,3
DR_54134,588,1694,2,3
DR_55109,519,1597,2,2
DR_70982,1774,29617,6,3
DR_67114,538,2082,2,1
DR_36115,565,1566,2,1
DR_23714,627,2330,2,2
DR_34438,549,1225,2,2
DR_26422,579,1700,2,1
DR_74180,558,1958,2,2
DR_33025,565,1465,2,2
DR_65571,525,1533,2,2
DR_61438,546,1384,2,2
DR_31401,551,1825,2,2
DR_74831,546,1935,2,2
DR_18240,581,1897,2,2
DR_65030,552,1613,2,2
DR_54545,555,1363,2,2
DR_30435,537,1795,2,2
DR_48253,526,2150,2,3
DR_43259,584,2015,2,3
DR_71416,552,1992,2,3
DR_67584,558,2069,2,3
DR_5210,573,1794,2,3
DR_42657,562,1422,2,3
DR_69807,558,1546,2,3
DR_18530,550,1808,2,3
DR_58259,556,1292,2,3
DR_34393,520,1300,2,1
DR_75093,535,1357,2,2
DR_51851,593,2286,2,3
DR_67561,582,2003,2,3
DR_18924,538,1711,2,3
DR_64050,535,1227,2,3
DR_39985,578,1238,2,3
DR_24131,552,871,2,2
DR_60803,508,1484,2,2
DR_38489,551,1664,2,3
DR_16369,574,1723,2,2
DR_65016,567,1735,2,1
DR_17148,544,1906,2,2
DR_25156,548,2599,2,3
DR_21426,558,1595,2,2
DR_45817,548,2179,2,2
DR_39089,546,1336,2,1
DR_25947,555,1646,2,2
DR_22927,575,1708,2,3
DR_18942,563,1423,2,3
DR_56281,554,1907,2,1
DR_14604,718,3525,2,2
DR_70861,479,1730,2,2
DR_33368,533,2184,2,2
DR_60016,578,1485,2,2
DR_16093,556,1913,2,1
DR_36901,564,1170,2,2
DR_45053,495,1488,2,3
DR_12203,818,2708,2,3
DR_25357,505,1661,2,3
DR_55573,508,1396,2,3
DR_7297,576,1917,2,3
DR_51186,554,1708,2,2
DR_67024,548,1630,2,2
DR_70157,543,2008,2,2
DR_70819,605,2178,2,2
DR_19383,561,1834,2,1
DR_38314,578,1577,2,2
DR_72017,547,1374,2,2
DR_74685,555,2204,2,2
DR_70750,577,1959,2,2
DR_38246,540,1707,2,2
DR_70618,540,1349,2,2
DR_40452,527,1882,2,2
DR_64110,559,1246,2,1
DR_7025,559,2074,2,2
DR_18548,535,1127,2,2
DR_50818,537,2466,2,2
DR_11024,562,1522,2,2
DR_69925,580,1768,2,2
DR_60105,553,1782,2,2
DR_16441,544,2435,2,3
DR_46184,559,1826,2,3
DR_47501,556,1752,2,3
DR_32545,579,2254,2,3
DR_48815,559,2067,2,3
DR_67133,574,2409,2,1
DR_20209,523,1600,2,3
DR_52339,528,1553,2,2
DR_58707,551,1697,2,3
DR_69461,582,2036,2,3
DR_42937,596,2367,2,3
DR_40310,529,1490,2,3
DR_10605,534,1740,2,3
DR_20443,566,1753,2,2
DR_28407,494,1501,2,3
DR_66752,563,1610,2,3
DR_19942,596,2165,2,3
DR_41467,562,1458,2,3
DR_58576,588,1838,2,3
DR_22707,571,2590,2,3
DR_56253,552,1613,2,3
DR_23083,550,1902,2,3
DR_64883,535,1857,2,2
DR_26826,647,2866,2,2
DR_60931,1370,16866,6,2
DR_20032,775,2883,2,3
DR_42403,1736,18706,5,2
DR_74633,578,1921,2,3
DR_21632,566,1977,2,3
DR_58612,529,1101,2,1
DR_29655,588,2003,2,2
DR_19358,537,1770,2,2
DR_26918,606,1770,2,2
DR_68800,582,1953,2,2
DR_26700,577,1706,2,2
DR_23636,577,1557,2,2
DR_37338,661,2283,2,2
DR_72103,551,1808,2,2
DR_24031,580,1549,2,2
DR_39481,553,1997,2,2
DR_37167,564,1955,2,1
DR_32104,602,1701,2,2
DR_13670,600,1804,2,1
DR_31844,548,952,2,2
DR_74305,583,1642,2,2
DR_42571,537,1710,2,1
DR_68981,516,1918,2,3
DR_72435,526,1932,2,2
DR_70262,600,2410,2,3
DR_32298,552,1878,2,3
DR_29014,545,2223,2,2
DR_44175,579,2152,2,3
DR_43476,462,666,2,3
DR_69115,555,1294,2,3
DR_61540,522,1927,2,2
DR_11697,714,4047,2,3
DR_44880,476,1644,2,2
DR_75095,1417,9729,5,2
DR_12100,545,1686,2,3
DR_66326,520,1515,2,2
DR_45436,565,2185,2,2
DR_43350,632,2404,2,2
DR_51956,493,1290,2,3
DR_38486,567,1423,2,3
DR_48977,574,1519,2,2
DR_71773,549,1775,2,2
DR_53227,567,2203,2,3
DR_16692,486,2184,2,3
DR_64252,584,2302,2,3
DR_63471,558,1632,2,2
DR_11280,532,1983,2,2
DR_44389,598,1494,2,3
DR_20749,499,2111,2,2
DR_55613,456,988,2,2
DR_59698,537,2094,2,3
DR_61452,554,1622,2,2
DR_21461,533,1416,2,2
DR_59228,582,1235,2,2
DR_10090,557,1980,2,2
DR_16014,534,1553,2,2
DR_25758,538,1519,2,3
DR_15129,588,2071,2,3
DR_24837,581,1821,2,3
DR_72748,580,1429,2,3
DR_35322,565,1488,2,1
DR_46488,554,1676,2,3
DR_74508,512,1635,2,1
DR_32929,565,1567,2,1
DR_14227,515,493,2,2
DR_16523,576,1831,2,2
DR_38590,478,1073,2,1
DR_20759,1714,20563,6,1
DR_18988,516,1427,2,2
DR_29174,528,989,2,2
DR_66069,504,1696,2,2
DR_20680,1617,7917,5,2
DR_62269,565,1108,2,1
DR_39401,731,4373,3,1
DR_61537,433,1094,2,1
DR_44023,545,1992,2,2
DR_71947,547,1384,2,1
DR_14719,566,1560,2,2
DR_4791,503,1139,2,2
DR_29931,531,1365,2,2
DR_27176,558,2180,2,2
DR_73524,560,1785,2,2
DR_14551,567,1602,2,2
DR_55634,571,1434,2,3
DR_50695,549,1827,2,1
DR_74698,594,1722,2,2
DR_54514,534,1949,2,2
DR_49309,546,1769,2,1
DR_42119,585,1406,2,2
DR_27708,547,1727,2,2
DR_26100,504,1682,2,2
DR_62169,556,1624,2,2
DR_26118,585,1626,2,2
DR_27705,580,1905,2,2
DR_57877,541,1885,2,2
DR_13028,576,1449,2,2
DR_63675,567,1851,2,2
DR_73776,1782,24791,6,1
DR_16651,554,1887,2,2
DR_27699,552,1889,2,2
DR_20973,558,2591,2,2
DR_26494,513,1564,2,3
DR_29531,558,1714,2,3
DR_41062,562,2486,2,2
DR_51182,571,2297,2,3
DR_27141,551,1499,2,1
DR_6674,531,1303,2,3
DR_52050,532,1881,2,2
DR_45721,563,2007,2,2
DR_51384,554,1728,2,2
DR_41976,552,1869,2,2
DR_48049,546,1412,2,3
DR_25819,546,1972,2,3
DR_37245,578,2011,2,3
DR_50278,561,1732,2,3
DR_57512,555,1707,2,3
DR_37575,526,1648,2,3
DR_16683,519,1447,2,2
DR_28218,533,1461,2,2
DR_50826,572,1840,2,3
DR_16948,550,2163,2,3
DR_58057,539,1858,2,1
DR_22619,572,2241,2,1
DR_28103,583,2113,2,1
DR_23253,527,1969,2,1
DR_51531,2018,16548,4,2
DR_47243,571,1857,2,1
DR_38840,1765,8582,4,2
DR_10293,1718,22198,6,1
DR_46738,572,1828,2,2
DR_28027,629,2594,2,2
DR_10283,600,3795,3,2
DR_25549,582,2198,2,2
DR_43580,597,2500,2,2
DR_32348,503,2160,2,2
DR_50957,571,1837,2,2
DR_57684,526,1880,2,2
DR_58645,776,14364,2,2
DR_49067,538,1150,2,2
DR_58810,1402,10451,6,2
DR_45860,528,1571,2,1
DR_66721,534,1632,2,3
DR_51667,2080,11058,5,2
DR_5601,1339,8516,5,1
DR_46020,568,2202,2,1
DR_66910,524,1476,2,1
DR_51638,521,1664,2,1
DR_29623,539,1145,2,2
DR_33640,433,451,2,3
DR_33372,578,1452,2,2
DR_71795,510,1464,2,1
DR_49012,605,2054,2,2
DR_19641,597,2185,2,2
DR_29654,505,1521,2,2
DR_20907,548,1549,2,3
DR_21650,629,2129,2,2
DR_43737,531,1316,2,2
DR_21839,650,2473,2,2
DR_31358,541,1826,2,2
DR_59662,612,761,2,2
DR_28764,566,2426,2,2
DR_55595,571,1597,2,2
DR_4616,582,1581,2,2
DR_25361,579,1702,2,2
DR_71078,559,1458,2,2
DR_7306,567,2451,2,2
DR_45866,486,1331,2,1
DR_26024,560,1870,2,2
DR_34045,512,1164,2,2
DR_5952,573,1665,2,2
DR_22975,559,1536,2,2
DR_38041,521,1537,2,2
DR_48990,579,1753,2,1
DR_44719,641,2327,2,3
DR_69554,555,1639,2,3
DR_4160,594,2555,2,2
DR_5793,569,1373,2,3
DR_46927,551,2236,2,1
DR_20834,591,2163,2,1
DR_36236,1706,17596,6,3
DR_34051,605,1952,2,2
DR_51385,598,1867,2,3
DR_62492,1698,22282,5,1
DR_70628,549,1478,2,3
DR_4322,1722,26933,6,1
DR_55834,532,1964,2,2
DR_34448,1903,20368,4,1
DR_34926,1756,20206,5,1
DR_52165,1679,27896,6,2
DR_25395,1650,24256,6,1
DR_72242,1714,32875,6,1
DR_17962,1951,18605,5,1
DR_62812,846,3527,3,1
DR_61995,1778,28650,6,3
DR_29314,1760,40478,6,1
DR_46920,1702,30305,6,1
DR_64769,2337,1630,5,3
DR_43905,2035,40126,6,2
DR_31826,622,1948,2,1
DR_15417,1710,17474,6,1
DR_59118,2059,23277,6,1
DR_70777,596,3128,2,2
DR_13171,1319,8249,3,1
DR_45843,541,1652,2,2
DR_10888,1716,12901,6,1
DR_57144,615,2027,2,1
DR_5769,1718,12799,5,1
DR_42818,1706,23954,6,1
DR_7366,2046,17840,5,1
DR_54024,2056,14764,5,1
DR_13478,1955,15056,5,1
DR_7387,512,654,2,3
DR_15193,2028,14316,5,1
DR_58393,1756,14975,5,2
DR_5269,507,1923,2,1
DR_51926,532,1351,2,2
DR_57038,608,1668,2,3
DR_7057,527,1470,2,3
DR_58449,498,1359,2,1
DR_47110,574,1817,2,1
DR_5644,1727,11521,5,1
DR_70487,519,1642,2,2
DR_49046,627,1735,2,2
DR_17550,547,1635,2,2
DR_37252,608,1672,2,2
DR_35925,1687,19507,5,2
DR_61962,916,4923,2,2
DR_45881,519,1619,2,2
DR_71284,586,2414,2,2
DR_65381,1562,13044,4,2
DR_31285,560,1856,2,2
DR_55229,532,1342,2,2
DR_13802,595,1722,2,2
DR_12666,655,2528,2,2
DR_32581,1136,1815,4,2
DR_53793,931,6385,2,2
DR_54319,532,1827,2,2
DR_12178,583,2083,2,3
DR_67903,1712,28735,6,1
DR_18327,614,2146,2,2
DR_70781,548,1865,2,2
DR_35233,1713,28960,6,2
DR_34060,555,1777,2,2
DR_66494,555,1729,2,1
DR_40962,1765,12060,6,1
DR_50593,538,887,2,3
DR_37379,1712,13638,6,1
DR_72657,660,2943,2,3
DR_55338,1718,22855,5,2
DR_19734,1688,11840,6,3
DR_72393,535,1771,2,1
DR_42120,659,1718,2,2
DR_29868,555,1727,2,3
DR_64218,1507,14648,6,1
DR_37374,1703,18974,6,3
DR_51927,1957,14947,5,1
DR_33350,474,1072,2,3
DR_57813,1282,2771,3,3
DR_14801,2033,19226,6,3
DR_16572,1746,21992,6,1
DR_74728,610,1902,2,1
DR_5443,1550,818,4,3
DR_23458,1984,11194,4,2
DR_6007,592,1533,2,1
DR_13852,1713,18232,6,1
DR_74018,1293,5330,3,2
DR_47557,2023,20901,6,2
DR_24862,2044,20719,6,1
DR_58008,2078,28306,6,1
DR_34459,2033,21133,5,2
DR_44831,1974,19147,5,2
DR_66979,1668,9895,6,1
DR_11589,2041,28571,6,1
DR_56535,1661,11540,6,1
DR_36230,565,1829,2,3
DR_10477,2077,15020,4,1
DR_30258,695,2572,2,2
DR_7110,1919,20293,6,1
DR_19163,1989,10925,5,1
DR_68636,490,756,2,1
DR_74789,1746,21873,6,1
DR_55524,446,344,2,2
DR_10382,511,2867,2,2
DR_56355,604,1839,2,2
DR_18033,1158,3108,4,2
DR_35507,1577,12715,5,2
DR_51472,1700,13555,4,2
DR_20375,504,1146,2,2
DR_70426,609,1815,2,2
DR_73623,629,1625,2,2
DR_59301,1140,2830,4,1
DR_52379,523,1911,2,2
DR_10513,524,1215,2,2
DR_26649,646,3056,2,2
DR_15997,1660,12043,5,3
DR_4344,1680,19902,5,3
DR_65820,547,1570,2,1
DR_27334,497,1489,2,2
DR_61784,546,1882,2,3
DR_30426,1021,3864,4,1
DR_58708,542,1797,2,3
DR_4360,533,1881,2,1
DR_51862,559,2064,2,1
DR_45535,523,1615,2,3
DR_64326,561,1210,2,3
DR_73574,549,1441,2,3
DR_27422,548,1448,2,3
DR_51468,506,1878,2,3
DR_11357,580,1964,2,3
DR_32211,533,2005,2,1
DR_25424,554,1638,2,3
DR_34517,535,1903,2,1
DR_63817,545,2423,2,3
DR_4832,1669,21939,6,1
DR_48937,563,1984,2,1
DR_16563,557,1922,2,1
DR_65779,580,1466,2,1
DR_46581,583,1255,2,2
DR_67158,555,1509,2,1
DR_17407,554,2431,2,1
DR_46493,558,1998,2,1
DR_34609,577,1753,2,3
DR_31566,528,2010,2,1
DR_41425,1730,19134,6,2
DR_55180,555,1208,2,2
DR_27893,590,1480,2,3
DR_35115,1175,8691,3,3
DR_24565,584,1440,2,1
DR_20129,1828,4059,4,1
DR_10954,1978,13020,5,1
DR_40893,2007,15925,5,1
DR_18069,2050,15903,6,1
DR_17406,782,1901,3,1
DR_28849,1986,18245,5,1
DR_29648,558,1577,2,1
DR_25779,560,1774,2,3
DR_50609,1020,3081,3,2
DR_60620,544,1258,2,1
DR_56372,533,2140,2,3
DR_75224,526,1622,2,1
DR_4840,593,1825,2,1
DR_15645,1139,3050,4,1
DR_72887,480,1192,2,2
DR_35307,562,1597,2,2
DR_68146,562,1564,2,2
DR_22856,540,1857,2,2
DR_28773,564,1421,2,2
DR_66520,547,1457,2,2
DR_71386,551,1512,2,2
DR_44402,572,1586,2,2
DR_22006,590,1576,2,2
DR_33011,585,2745,2,2
DR_15976,588,1389,2,2
DR_46214,588,2157,2,1
DR_19821,567,1195,2,2
DR_42470,554,1564,2,2
DR_12426,587,1967,2,2
DR_24629,547,1905,2,2
DR_55065,604,1802,2,2
DR_73263,590,1473,2,2
DR_64393,580,1944,2,2
DR_46155,563,1692,2,2
DR_58754,540,1526,2,2
DR_15539,693,2128,2,2
DR_46759,536,1420,2,2
DR_43125,583,2091,2,3
DR_42522,599,2293,2,3
DR_5440,580,1398,2,1
DR_75053,578,1448,2,1
DR_16896,605,1916,2,3
DR_68089,614,1872,2,1
DR_30127,582,1707,2,3
DR_74703,548,1950,2,1
DR_30316,564,2160,2,2
DR_68599,565,1752,2,3
DR_18580,557,1179,2,2
DR_4442,543,1744,2,2
DR_65770,844,2264,3,2
DR_69986,557,1422,2,1
DR_30179,623,2331,2,3
DR_49584,561,1694,2,2
DR_68591,534,1688,2,2
DR_22689,539,2202,2,2
DR_22091,569,1984,2,1
DR_54561,570,2324,2,2
DR_74480,526,1709,2,1
DR_47726,592,1530,2,1
DR_6937,558,2256,2,1
DR_60144,584,2125,2,3
DR_47023,514,1755,2,1
DR_68108,670,2546,2,1
DR_43330,549,1662,2,1
DR_5260,543,1618,2,1
DR_38570,546,1439,2,2
DR_32620,576,1615,2,1
DR_62859,574,1626,2,3
DR_6999,560,1628,2,2
DR_30651,1421,12583,5,1
DR_12002,570,1738,2,2
DR_26179,534,1452,2,1
DR_23160,533,1908,2,1
DR_43086,440,541,2,2
DR_52632,546,1512,2,2
DR_31732,532,2222,2,1
DR_32524,550,1518,2,1
DR_39752,597,1529,2,1
DR_13735,579,970,2,2
DR_68554,1719,17227,6,1
DR_50109,1715,20203,6,1
DR_22636,512,779,2,2
DR_25822,521,1291,2,1
DR_19972,537,1807,2,2
DR_19576,516,971,2,2
DR_59102,545,1648,2,1
DR_50841,1497,11133,5,2
DR_30728,537,1680,2,2
DR_72082,580,1769,2,2
DR_51598,519,836,2,2
DR_49273,559,1282,2,2
DR_20721,599,1886,2,1
DR_38276,585,1613,2,1
DR_48489,596,1999,2,2
DR_4793,876,6336,3,2
DR_32907,559,1387,2,1
DR_61888,574,2257,2,2
DR_72005,491,1624,2,2
DR_40889,562,1936,2,2
DR_20874,609,1941,2,2
DR_28031,588,1451,2,1
DR_16848,588,1778,2,2
DR_58941,528,1104,2,2
DR_30357,594,1691,2,1
DR_59343,600,1814,2,3
DR_45832,542,1521,2,1
DR_57036,591,1426,2,2
DR_62370,584,1678,2,2
DR_68443,579,1400,2,3
DR_73462,554,1683,2,2
DR_18160,548,1372,2,1
DR_20957,532,1627,2,3
DR_62900,532,1481,2,1
DR_15551,545,2107,2,3
DR_59856,558,2569,2,2
DR_24135,535,2199,2,2
DR_61587,545,1460,2,3
DR_60371,640,1686,2,3
DR_19714,528,1730,2,1
DR_25342,563,2053,2,1
DR_68256,513,1655,2,1
DR_16753,556,2151,2,3
DR_40744,586,2339,2,2
DR_34175,561,1785,2,3
DR_40175,549,1500,2,1
DR_60488,520,2263,2,1
DR_23985,538,1777,2,1
DR_50352,481,1491,2,3
DR_33326,1701,19866,6,1
DR_11515,590,1975,2,3
DR_14807,605,2328,2,1
DR_33353,1722,22468,6,1
DR_66870,552,1558,2,1
DR_56531,567,1849,2,3
DR_42739,507,1514,2,1
DR_23569,1408,5601,6,1
DR_56658,574,1821,2,2
DR_28471,534,1863,2,1
DR_66031,1994,14118,4,1
DR_69786,1218,3890,4,1
DR_40626,2055,18817,6,1
DR_36688,543,1735,2,2
DR_40100,1054,2371,4,2
DR_13362,567,1818,2,2
DR_13694,2032,19856,5,1
DR_40985,613,2030,2,1
DR_62182,1293,8049,2,2
DR_33645,818,6194,3,3
DR_55969,603,1401,2,1
DR_40021,492,990,2,3
DR_37301,586,1706,2,3
DR_19384,528,1512,2,1
DR_65166,554,1918,2,2
DR_56722,525,2053,2,3
DR_67529,616,2550,2,3
DR_24074,594,1697,2,3
DR_37014,1737,23178,6,2
DR_5488,754,2048,2,3
DR_22729,717,2523,2,2
DR_54955,633,989,2,2
DR_35829,848,6979,2,1
DR_13546,1978,14103,5,1
DR_39895,572,1591,2,2
DR_65481,1719,13846,4,2
DR_17630,1001,2136,4,2
DR_6998,1681,9956,5,2
DR_22194,894,4865,2,2
DR_57527,1724,24592,6,2
DR_18639,968,2700,4,2
DR_58168,1729,12110,4,2
DR_31286,1355,8438,6,2
DR_13324,528,1367,2,2
DR_35675,1557,10781,3,1
DR_13720,556,1730,2,2
DR_39286,1719,11877,5,2
DR_50392,958,2246,4,2
DR_53071,519,1260,2,2
DR_67310,587,2151,2,2
DR_72705,1649,10622,5,1
DR_67439,647,2203,2,1
DR_51452,1700,15839,5,1
DR_46361,600,1916,2,1
DR_26107,644,2013,2,1
DR_74507,1698,14130,6,2
DR_15329,1727,25356,6,1
DR_45146,1672,11606,5,1
DR_27340,1076,7866,2,3
DR_45446,990,16222,4,3
DR_26212,545,1286,2,3
DR_47081,1759,24201,6,2
DR_74627,1675,10564,5,1
DR_42924,839,1644,3,2
DR_31921,549,1145,2,2
DR_48122,1701,20565,5,1
DR_37845,1011,2829,3,2
DR_5678,1801,20085,6,2
DR_54286,993,7977,2,1
DR_65965,1832,15825,4,2
DR_53810,733,3052,2,2
DR_44345,592,1744,2,2
DR_62959,641,2195,2,2
DR_51278,2025,17242,5,3
DR_61235,1703,26169,6,1
DR_50299,569,1848,2,2
DR_69021,1739,19366,4,3
DR_17410,1655,12977,5,2
DR_31464,531,1715,2,3
DR_37700,1740,11231,5,1
DR_58862,883,8631,2,3
DR_14455,1554,20351,4,2
DR_72672,550,2125,2,1
DR_14984,1886,23919,5,1
DR_41512,1752,16236,4,1
DR_64536,1715,21776,6,1
DR_11230,1062,15835,3,1
DR_42599,1682,18991,5,1
DR_69774,1690,16690,5,1
DR_53027,1692,28546,5,1
DR_67748,1770,21265,6,1
DR_13507,1708,39690,6,1
DR_11969,2006,23290,5,2
DR_28404,2068,35175,6,1
DR_70915,1963,27463,6,3
DR_38673,566,2119,2,3
DR_31266,1706,25525,5,2
DR_10834,1698,16619,5,1
DR_11734,1895,9213,4,3
DR_27104,533,1651,2,2
DR_63776,1937,36568,6,2
DR_65670,583,2143,2,3
DR_11647,1714,22437,6,2
DR_57077,1774,34709,6,1
DR_17939,1762,29919,6,2
DR_26699,529,2034,2,2
DR_44709,2023,24923,5,2
DR_54143,1711,30391,6,2
DR_73199,1978,29124,6,2
DR_66060,1684,20945,6,3
DR_38362,1924,12433,5,1
DR_15313,1179,4894,4,2
DR_62383,771,2855,3,2
DR_70073,721,3612,2,3
DR_11035,453,790,2,3
DR_10341,561,1747,2,3
DR_51849,2092,43044,6,2
DR_44725,1696,20211,6,2
DR_62385,607,2593,2,2
DR_63146,611,2777,2,3
DR_67708,1688,20699,5,3
DR_17705,532,2011,2,3
DR_11956,975,3340,3,2
DR_32601,638,2611,2,2
DR_31035,1521,32476,5,2
DR_19770,1701,36090,6,1
DR_5863,594,1910,2,2
DR_5150,1042,9095,2,2
DR_74346,1732,22864,5,2
DR_65912,1920,34058,6,2
DR_28751,1691,25770,6,2
DR_44133,597,1692,2,2
DR_40065,650,1857,2,2
DR_24263,639,2030,2,2
DR_10714,970,7225,2,2
DR_5956,583,1456,2,2
DR_31594,546,1253,2,2
DR_19075,1738,13874,5,2
DR_11921,683,2965,2,3
DR_29370,567,1500,2,2
DR_13853,1728,16958,6,1
DR_26813,1699,25948,6,2
DR_66042,534,1763,2,3
DR_13331,1685,20522,6,3
DR_11294,1720,22263,6,1
DR_26453,558,2673,2,3
DR_43625,571,1829,2,3
DR_53152,1688,17420,6,3
DR_58726,1721,23951,6,3
DR_42790,1726,23856,6,1
